X	Y
0	84.971
1	83.353
2	86.324
3	84.941
4	83.353
5	85.353
6	84.221
7	84.735
8	82.868
9	84.750
10	83.971
11	85.882
12	84.809
13	85.088
14	85.397
15	85.647
16	84.574
17	84.676
18	85.956
19	86.279
20	86.088
21	86.779
22	85.368
23	85.265
24	87.015
25	87.221
26	87.412
27	87.853
28	87.265
29	87.794
30	89.015
31	89.691
32	89.191
33	89.779
34	91.382
35	91.176
36	92.559
37	94.779
38	96.221
39	98.000
40	102.824
41	107.515
42	113.176
43	119.059
44	127.118
45	134.735
46	144.676
47	154.456
48	165.706
49	174.500
50	183.235
51	190.191
52	195.368
53	198.721
54	199.794
55	197.456
56	187.662
57	171.971
58	143.750
59	110.926
60	92.809
61	87.029
62	85.721
63	85.838
64	86.588
65	87.941
66	89.368
67	90.765
68	92.838
69	95.221
70	98.809
71	103.191
72	108.485
73	115.118
74	119.882
75	125.853
76	129.162
77	133.059
78	132.824
79	130.691
80	125.809
81	116.456
82	105.059
83	94.529
84	88.324
85	86.044
86	85.912
87	84.544
88	85.000
89	83.706
90	84.294
91	84.456
92	83.985
93	84.735
94	84.985
95	84.485
96	83.882
97	86.029
98	84.824
99	85.515
100	87.088
101	86.676
102	86.779
103	86.882
104	87.471
105	85.765
106	85.897
107	86.941
108	85.721
109	85.353
110	84.912
111	85.324
112	86.897
113	87.662
114	88.544
115	87.838
116	88.676
117	91.456
118	91.294
119	92.382
120	90.294
121	90.382
122	90.118
123	89.897
124	87.868
125	85.485
126	83.985
127	84.206
128	81.721
129	83.191
130	82.103
131	83.603
132	80.853
133	80.426
134	81.412
135	82.368
136	82.279
137	81.324
138	82.618
139	82.426
140	82.618
141	83.309
142	83.676
143	84.221
144	84.485
145	86.000
146	85.250
147	84.544
148	86.941
149	87.882
150	88.662
151	87.956
152	87.471
153	88.662
154	90.206
155	88.956
156	88.029
157	86.603
158	85.059
159	84.632
160	85.059
161	83.676
162	82.721
163	84.279
164	83.294
165	81.132
166	82.676
167	82.294
168	82.088
169	80.632
170	80.691
171	81.103
172	81.074
173	81.750
174	80.853
175	82.735
176	81.941
177	80.412
178	81.559
179	81.147
180	81.221
181	81.912
182	80.647
183	81.162
184	81.441
185	80.015
186	80.471
187	80.529
188	81.397
189	80.691
190	79.809
191	81.382
192	81.912
193	81.574
194	81.206
195	80.412
196	80.559
197	81.324
198	80.338
199	80.544
200	81.838
