X	Y
0	101.3676
1	101.5882
2	101.6912
3	101.2794
4	101.5000
5	101.3824
6	101.2500
7	102.2353
8	102.4706
9	101.7647
10	102.6912
11	102.0000
12	102.9118
13	102.3971
14	102.9853
15	103.0294
16	103.5588
17	103.9265
18	104.0000
19	103.1765
20	103.5147
21	102.7059
22	102.9118
23	102.4118
24	103.3235
25	103.6765
26	103.1765
27	102.4265
28	103.7500
29	103.4706
30	104.3235
31	103.4706
32	103.5588
33	104.1765
34	104.7941
35	105.6176
36	106.2059
37	106.9412
38	106.8088
39	108.0882
40	110.5000
41	111.4853
42	113.6471
43	115.1471
44	119.0735
45	121.9853
46	126.7206
47	130.6176
48	136.0294
49	140.0588
50	144.8235
51	149.6176
52	152.8676
53	156.1324
54	158.1029
55	159.1029
56	159.8382
57	158.5294
58	153.7059
59	143.7941
60	130.7500
61	115.6618
62	107.6176
63	105.5147
64	103.6471
65	103.8824
66	104.1324
67	103.7059
68	105.2941
69	105.5588
70	107.3235
71	107.7794
72	108.6618
73	110.6471
74	113.5147
75	115.9412
76	118.7941
77	121.4853
78	123.2206
79	124.4118
80	125.8676
81	126.9412
82	125.0588
83	122.3529
84	117.7794
85	112.0735
86	107.2647
87	104.5441
88	104.0147
89	102.9559
90	102.7353
91	102.4706
92	102.7941
93	102.5147
94	101.5147
95	102.3824
96	102.7500
97	102.7647
98	103.6176
99	103.3088
100	103.3824
101	103.3529
102	104.1912
103	103.4559
104	104.3676
105	104.5882
106	104.5882
107	104.3235
108	104.1471
109	104.6765
110	103.9412
111	104.0000
112	103.6765
113	104.7647
114	103.5441
115	103.0441
116	104.4853
117	105.5147
118	105.0882
119	105.6324
120	106.8088
121	107.4853
122	107.8088
123	107.3824
124	108.6176
125	106.9706
126	107.9706
127	107.1912
128	106.8824
129	104.2059
130	103.2500
131	102.5882
132	102.5588
133	101.8971
134	101.9265
135	101.4706
136	102.1618
137	101.8235
138	102.5735
139	101.7353
140	101.6912
141	102.1471
142	102.3382
143	101.8235
144	102.1912
145	103.0882
146	102.5294
147	103.0882
148	103.1618
149	102.7647
150	103.1324
151	103.0588
152	104.4118
153	104.3382
154	104.8676
155	105.4853
156	104.4265
157	105.7059
158	105.2500
159	106.2353
160	105.8529
161	107.0735
162	106.0441
163	106.1912
164	104.9853
165	104.4265
166	103.0441
167	103.0588
168	102.8382
169	102.8676
170	102.5588
171	102.8971
172	102.3676
173	101.4853
174	101.8529
175	101.4706
176	102.3529
177	101.5882
178	102.0441
179	101.5588
180	101.0882
181	101.8235
182	101.9412
183	101.6912
184	101.7794
185	101.7059
186	101.3971
187	102.8235
188	102.2206
189	102.8235
190	102.1912
191	102.3382
192	102.6618
193	102.2941
194	101.1912
195	102.1029
196	102.0882
197	101.5294
198	101.8824
199	101.7941
200	102.1176
